Date,close,volume,high,low,daily_return,30d_ma
2021-11-05,407.36334228515625,64886400,413.2900085449219,402.6666564941406,-0.006358,306.86
2021-11-08,387.64666748046875,100337100,399.0,377.6666564941406,-0.048401,310.99
2021-11-09,341.1666564941406,177317400,391.5,337.17333984375,-0.119903,313.72
2021-11-10,355.98333740234375,128408100,359.3666687011719,329.10333251953125,0.043429,316.91
2021-11-11,354.5033264160156,67189800,368.3233337402344,351.55999755859375,-0.004158,320.11
2021-11-12,344.47332763671875,76719300,351.5,339.73333740234375,-0.028293,322.98
2021-11-15,337.7966613769531,104326800,343.99334716796875,326.20001220703125,-0.019382,325.55
2021-11-16,351.57666015625,79627200,352.3999938964844,334.05999755859375,0.040794,328.6
2021-11-17,363.0033264160156,94336200,373.21331787109375,351.8333435058594,0.032501,332.0
2021-11-18,365.4599914550781,62696700,370.6666564941406,358.3399963378906,0.006768,335.37
2021-11-19,379.0199890136719,64926900,379.5733337402344,364.23333740234375,0.037104,339.27
2021-11-22,385.6233215332031,99217500,400.6499938964844,377.4766540527344,0.017422,343.33
2021-11-23,369.6766662597656,108515100,393.5,354.23333740234375,-0.041353,346.7
2021-11-24,372.0,67680600,377.5899963378906,354.0,0.006285,350.08
2021-11-26,360.6400146484375,35042700,369.59332275390625,360.3333435058594,-0.030538,353.01
2021-11-29,378.9966735839844,58393500,380.8900146484375,366.7300109863281,0.0509,356.28
2021-11-30,381.586669921875,81276000,389.3333435058594,372.6666564941406,0.006834,359.33
2021-12-01,365.0,68450400,390.9466552734375,363.586669921875,-0.043468,361.9
2021-12-02,361.5333251953125,73114800,371.0,352.2166748046875,-0.009498,364.33
2021-12-03,338.3233337402344,92322000,363.52667236328125,333.4033203125,-0.064199,365.67
2021-12-06,336.336669921875,81663000,340.5466613769531,316.8333435058594,-0.005872,366.77
2021-12-07,350.5833435058594,56084700,352.5566711425781,342.2699890136719,0.042358,367.07
2021-12-08,356.32000732421875,41906400,357.4599914550781,344.3333435058594,0.016363,367.63
2021-12-09,334.6000061035156,59438400,354.163330078125,334.1199951171875,-0.060956,367.26
2021-12-10,339.010009765625,59664300,340.32666015625,327.510009765625,0.01318,366.59
2021-12-13,322.13665771484375,78595500,335.0,317.1400146484375,-0.049772,364.95
2021-12-14,319.5033264160156,70806300,322.13665771484375,310.0,-0.008175,362.17
2021-12-15,325.3299865722656,75169200,326.25,309.4166564941406,0.018237,359.99
2021-12-16,308.97332763671875,82771500,331.6600036621094,307.2833251953125,-0.050277,356.8
2021-12-17,310.8566589355469,100437300,320.2200012207031,303.0133361816406,0.006095,353.5
2021-12-20,299.9800109863281,56480100,307.2300109863281,297.7966613769531,-0.034989,349.92
2021-12-21,312.84332275390625,71517900,313.1666564941406,295.3733215332031,0.042881,347.43
2021-12-22,336.2900085449219,93634200,338.5533447265625,319.01666259765625,0.074947,347.27
2021-12-23,355.6666564941406,92713200,357.6600036621094,332.5199890136719,0.057619,347.25
2021-12-27,364.64666748046875,71145900,372.3333435058594,356.90667724609375,0.025248,347.59
2021-12-28,362.8233337402344,60324000,373.0,359.47332763671875,-0.005,348.2
2021-12-29,362.0633239746094,56154000,368.0,354.71331787109375,-0.002095,349.01
2021-12-30,356.7799987792969,47040900,365.1833190917969,351.04998779296875,-0.014592,349.19
2021-12-31,352.260009765625,40733700,360.6666564941406,351.5299987792969,-0.012669,348.83
2022-01-03,399.9266662597656,103931400,400.3566589355469,378.67999267578125,0.135317,349.98
2022-01-04,383.1966552734375,100248300,402.6666564941406,374.3500061035156,-0.041833,350.12
2022-01-05,362.7066650390625,80119800,390.11334228515625,360.336669921875,-0.053471,349.35
2022-01-06,354.8999938964844,90336600,362.6666564941406,340.1666564941406,-0.021523,348.86
2022-01-07,342.32000732421875,84164700,360.30999755859375,336.6666564941406,-0.035447,347.87
2022-01-10,352.7066650390625,91815000,353.0333251953125,326.6666564941406,0.030342,347.61
2022-01-11,354.79998779296875,66063300,358.6166687011719,346.2733459472656,0.005935,346.8
2022-01-12,368.739990234375,83739000,371.61334228515625,357.5299987792969,0.03929,346.37
2022-01-13,343.85333251953125,97209900,371.8666687011719,342.17999267578125,-0.067491,345.67
2022-01-14,349.8699951171875,72924300,350.6666564941406,337.7933349609375,0.017498,345.28
2022-01-18,343.5033264160156,66743400,356.92999267578125,338.6866760253906,-0.018197,345.45
2022-01-19,331.8833312988281,75442500,351.5566711425781,331.6666564941406,-0.033828,345.3
2022-01-20,332.0899963378906,70488600,347.2200012207031,331.3333435058594,0.000623,344.69
2022-01-21,314.6333312988281,103416000,334.8500061035156,313.5,-0.052566,343.3
2022-01-24,310.0,151565700,311.1700134277344,283.8233337402344,-0.014726,342.48
2022-01-25,306.1333312988281,86595900,317.086669921875,301.07000732421875,-0.012473,341.38
2022-01-26,312.4700012207031,104867400,329.2300109863281,302.0,0.020699,341.06
2022-01-27,276.3666687011719,147109500,311.7966613769531,276.3333435058594,-0.115542,339.62
2022-01-28,282.1166687011719,134789100,285.8333435058594,264.0033264160156,0.020806,338.18
2022-01-31,312.239990234375,104436000,312.663330078125,287.3500061035156,0.106776,338.29
2022-02-01,310.4166564941406,73138200,314.5666809082031,301.6666564941406,-0.00584,338.27
2022-02-02,301.88665771484375,66792900,310.5,296.4700012207031,-0.027479,338.34
2022-02-03,297.0466613769531,78855600,312.3333435058594,293.50665283203125,-0.016032,337.81
2022-02-04,307.7733459472656,73625400,312.1666564941406,293.72332763671875,0.036111,336.86
2022-02-07,302.4466552734375,60994500,315.92333984375,300.9033203125,-0.017307,335.09
2022-02-08,307.3333435058594,50729100,308.7633361816406,298.26666259765625,0.016157,333.18
2022-02-09,310.6666564941406,52259400,315.42333984375,306.6666564941406,0.010846,331.44
2022-02-10,301.51666259765625,66126900,314.60333251953125,298.8999938964844,-0.029453,329.42
2022-02-11,286.6666564941406,79645800,305.32000732421875,283.5666809082031,-0.049251,327.08
2022-02-14,291.9200134277344,67756500,299.6266784667969,284.3833312988281,0.018326,325.07
2022-02-15,307.4766540527344,57286200,307.6666564941406,297.7933349609375,0.053291,321.99
2022-02-16,307.7966613769531,51294300,308.80999755859375,300.4033203125,0.001041,319.48
2022-02-17,292.1166687011719,55178400,306.1666564941406,291.3666687011719,-0.050943,317.12
2022-02-18,285.6600036621094,68501700,295.6233215332031,279.2033386230469,-0.022103,314.81
2022-02-22,273.84332275390625,83288100,285.57666015625,267.0333251953125,-0.041366,312.53
2022-02-23,254.67999267578125,95256900,278.4333190917969,253.52000427246094,-0.069979,309.26
2022-02-24,266.92333984375,135322200,267.49334716796875,233.3333282470703,0.048073,306.34
2022-02-25,269.9566650390625,76067700,273.1666564941406,260.79998779296875,0.011364,303.04
2022-02-28,290.1433410644531,99006900,292.28668212890625,271.57000732421875,0.074777,301.25
2022-03-01,288.1233215332031,74766900,296.6266784667969,284.59332275390625,-0.006962,299.19
2022-03-02,293.2966613769531,74643300,295.49334716796875,281.42333984375,0.017955,297.52
2022-03-03,279.7633361816406,61623600,295.4800109863281,277.5333251953125,-0.046142,295.78
2022-03-04,279.42999267578125,66999600,285.2166748046875,275.0533447265625,-0.001192,294.03
2022-03-07,268.1933288574219,72494100,288.71331787109375,268.19000244140625,-0.040213,292.48
2022-03-08,274.79998779296875,80399100,283.3299865722656,260.72332763671875,0.024634,291.31
2022-03-09,286.3233337402344,59184000,286.85333251953125,277.336669921875,0.041934,290.65
2022-03-10,279.4333190917969,58648500,284.8166809082031,270.1199951171875,-0.024064,289.55
2022-03-11,265.1166687011719,67037100,281.26666259765625,264.5899963378906,-0.051235,289.17
2022-03-14,255.4566650390625,71152200,266.8999938964844,252.01333618164062,-0.036437,288.28
2022-03-15,267.2966613769531,66841200,268.5233459472656,252.19000244140625,0.046348,286.78
2022-03-16,280.07666015625,84028800,280.6666564941406,267.4200134277344,0.047812,285.77
2022-03-17,290.5333251953125,66582900,291.6666564941406,275.239990234375,0.037335,285.39
2022-03-18,301.7966613769531,100414200,302.6166687011719,289.1300048828125,0.038768,285.55
2022-03-21,307.0533447265625,81981600,314.2833251953125,302.36334228515625,0.017418,285.53
2022-03-22,331.32666015625,105868500,332.6199951171875,307.25,0.079052,286.49
2022-03-23,333.03668212890625,120676200,346.8999938964844,325.4666748046875,0.005161,287.35
2022-03-24,337.97332763671875,68920800,341.4966735839844,329.6000061035156,0.014823,288.26
2022-03-25,336.8800048828125,62031600,340.6000061035156,332.44000244140625,-0.003235,289.44
2022-03-28,363.9466552734375,102506100,365.9599914550781,351.20001220703125,0.080345,292.01
2022-03-29,366.5233459472656,73614900,371.5899963378906,357.7033386230469,0.00708,294.5
2022-03-30,364.663330078125,59865000,371.3166809082031,361.3333435058594,-0.005075,296.41
2022-03-31,359.20001220703125,48992700,367.71331787109375,358.8800048828125,-0.014982,298.12
2022-04-01,361.5299987792969,54263100,364.9166564941406,355.5466613769531,0.006487,300.43
2022-04-04,381.8166809082031,82035900,383.3033447265625,357.510009765625,0.056113,303.64
2022-04-05,363.7533264160156,80075100,384.2900085449219,362.4333190917969,-0.047309,306.63
2022-04-06,348.586669921875,89348400,359.6666564941406,342.5666809082031,-0.041695,309.77
2022-04-07,352.4200134277344,79447200,358.86334228515625,340.5133361816406,0.010997,312.61
2022-04-08,341.8299865722656,55013700,349.4800109863281,340.8133239746094,-0.030049,315.01
2022-04-11,325.30999755859375,59357100,336.15667724609375,324.8800048828125,-0.048328,316.18
2022-04-12,328.98333740234375,65976000,340.39666748046875,325.5333251953125,0.011292,317.54
2022-04-13,340.7900085449219,55121100,342.0799865722656,324.3666687011719,0.035888,319.13
2022-04-14,328.3333435058594,58422300,337.57000732421875,327.39666748046875,-0.036552,320.75
2022-04-18,334.7633361816406,51715200,338.3066711425781,324.4700012207031,0.019584,322.59
2022-04-19,342.7166748046875,49847700,344.9800109863281,331.77667236328125,0.023758,325.08
2022-04-20,325.73333740234375,70711200,344.6666564941406,325.0833435058594,-0.049555,326.77
2022-04-21,336.260009765625,105416400,364.0733337402344,332.1400146484375,0.032317,328.44
2022-04-22,335.01666259765625,69696600,344.95001220703125,331.3333435058594,-0.003698,330.29
2022-04-25,332.67333984375,68341200,336.2066650390625,325.1000061035156,-0.006995,332.54
2022-04-26,292.1400146484375,136133700,333.3333435058594,291.6666564941406,-0.121841,333.77
2022-04-27,293.836669921875,76956300,306.0,292.4533386230469,0.005808,334.65
2022-04-28,292.5033264160156,124948500,300.0,273.8999938964844,-0.004538,335.06
2022-04-29,290.2533264160156,88133100,311.4666748046875,290.0,-0.007692,335.06
2022-05-02,300.9800109863281,75781500,302.1199951171875,282.6766662597656,0.036956,335.03
2022-05-03,303.0833435058594,63709500,308.02667236328125,296.1966552734375,0.006988,334.9
2022-05-04,317.5400085449219,81643800,318.5,295.09332275390625,0.047699,334.44
2022-05-05,291.09332275390625,92519100,315.20001220703125,285.8999938964844,-0.083286,333.04
2022-05-06,288.54998779296875,72903000,296.0,281.03668212890625,-0.008737,331.39
2022-05-09,262.3699951171875,90810300,281.8766784667969,260.3833312988281,-0.090729,328.91
2022-05-10,266.67999267578125,84401700,275.1199951171875,258.0833435058594,0.016427,325.66
2022-05-11,244.6666717529297,97224600,269.92333984375,242.39999389648438,-0.082546,321.6
2022-05-12,242.6666717529297,140313000,253.22000122070312,226.6666717529297,-0.008174,317.54
2022-05-13,256.5299987792969,92150700,262.45001220703125,250.52333068847656,0.057129,314.11
2022-05-16,241.4566650390625,86098500,256.586669921875,239.69667053222656,-0.058759,310.11
2022-05-17,253.8699951171875,80236200,254.82666015625,242.9499969482422,0.05141,305.85
2022-05-18,236.60333251953125,87811800,253.5,233.60333251953125,-0.068014,301.61
2022-05-19,236.47332763671875,90296700,244.6666717529297,231.3699951171875,-0.000549,297.87
2022-05-20,221.3000030517578,144973200,240.52667236328125,211.0,-0.064165,293.5
2022-05-23,224.96665954589844,88903500,226.65333557128906,212.68666076660156,0.016569,289.6
2022-05-24,209.3866729736328,89092500,217.97332763671875,206.85667419433594,-0.069255,285.74
2022-05-25,219.60000610351562,92139300,223.10667419433594,207.6699981689453,0.048777,282.09
2022-05-26,235.91000366210938,106003200,239.55667114257812,217.8866729736328,0.074271,278.6
2022-05-27,253.2100067138672,89295000,253.26666259765625,240.17666625976562,0.073333,276.09
2022-05-31,252.75332641601562,101914500,259.6000061035156,244.7433319091797,-0.001804,273.36
2022-06-01,246.7899932861328,77247900,257.32666015625,243.63999938964844,-0.023593,270.16
2022-06-02,258.3333435058594,93473100,264.2099914550781,242.06666564941406,0.046774,267.92
2022-06-03,234.51666259765625,112393800,247.79666137695312,233.4166717529297,-0.092194,264.53
2022-06-06,238.27999877929688,84204600,244.86666870117188,234.35000610351562,0.016047,261.3
2022-06-07,238.8866729736328,72808500,239.99667358398438,230.0933380126953,0.002546,258.17
2022-06-08,241.86666870117188,76210500,249.9633331298828,239.17666625976562,0.012475,256.5
2022-06-09,239.7066650390625,96491400,255.54666137695312,239.32666015625,-0.008931,254.69
2022-06-10,232.22999572753906,97536600,239.5,227.913330078125,-0.031191,252.69
2022-06-13,215.73666381835938,102767400,226.63333129882812,214.68333435058594,-0.071022,250.2
2022-06-14,220.88999938964844,97988700,226.3300018310547,211.73666381835938,0.023887,247.53
2022-06-15,233.0,119131800,235.663330078125,218.14999389648438,0.054824,245.2
2022-06-16,213.10000610351562,107390700,225.1666717529297,208.69332885742188,-0.085408,241.71
2022-06-17,216.75999450683594,92641800,220.97000122070312,213.19667053222656,0.017175,239.24
2022-06-21,237.0366668701172,122793000,243.57666015625,224.3333282470703,0.093544,237.52
2022-06-22,236.086669921875,101107500,246.8333282470703,233.82666015625,-0.004008,236.64
2022-06-23,235.07000732421875,104202600,239.31666564941406,228.6366729736328,-0.004306,235.59
2022-06-24,245.7066650390625,95770800,246.06666564941406,236.086669921875,0.045249,235.62
2022-06-27,244.9199981689453,89178300,252.07000732421875,242.56666564941406,-0.003202,235.7
2022-06-28,232.663330078125,90391200,249.97000122070312,232.3433380126953,-0.050044,234.9
2022-06-29,228.49000549316406,82897200,231.17333984375,222.27333068847656,-0.017937,234.47
2022-06-30,224.47332763671875,94600500,229.4566650390625,218.8633270263672,-0.017579,233.49
2022-07-01,227.26333618164062,74460300,230.22999572753906,222.1199951171875,0.012429,233.18
2022-07-05,233.06666564941406,84581100,233.14666748046875,216.1666717529297,0.025536,233.07
2022-07-06,231.73333740234375,71853600,234.56333923339844,227.18666076660156,-0.005721,233.41
2022-07-07,244.5433349609375,81930600,245.3633270263672,232.2100067138672,0.055279,234.07
2022-07-08,250.76333618164062,101854200,254.97999572753906,241.16000366210938,0.025435,235.45
2022-07-11,234.3433380126953,99241200,253.06333923339844,233.6266632080078,-0.06548,235.94
2022-07-12,233.07000732421875,87930900,239.77333068847656,228.3699951171875,-0.005434,235.84
2022-07-13,237.0399932861328,97954500,242.05999755859375,225.03334045410156,0.017033,235.3
2022-07-14,238.31333923339844,78557400,238.65333557128906,229.3333282470703,0.005372,234.82
2022-07-15,240.06666564941406,69683100,243.6233367919922,236.88999938964844,0.007357,234.6
2022-07-18,240.54666137695312,82537500,250.51666259765625,239.60333251953125,0.001999,234.01
2022-07-19,245.52999877929688,80890200,247.13999938964844,236.97666931152344,0.020717,234.37
2022-07-20,247.5,88864200,250.663330078125,243.48333740234375,0.008023,234.68
2022-07-21,271.7066650390625,142032300,273.26666259765625,254.86666870117188,0.097805,235.77
2022-07-22,272.24334716796875,103472700,280.78668212890625,270.71331787109375,0.001975,236.79
2022-07-25,268.4333190917969,64073400,274.14666748046875,267.3999938964844,-0.013995,237.74
2022-07-26,258.8599853515625,66820800,267.30999755859375,256.2633361816406,-0.035664,238.63
2022-07-27,274.82000732421875,88110000,275.9266662597656,261.7900085449219,0.061655,240.6
2022-07-28,280.8999938964844,84723000,283.29998779296875,272.79998779296875,0.022124,242.6
2022-07-29,297.1499938964844,95313000,298.32000732421875,279.1000061035156,0.05785,244.74
2022-08-01,297.27667236328125,117042900,311.8766784667969,295.0,0.000426,247.55
2022-08-02,300.586669921875,95577600,307.8333435058594,292.6666564941406,0.011134,250.34
2022-08-03,307.39666748046875,80091000,309.54998779296875,301.1499938964844,0.022656,252.69
2022-08-04,308.6333312988281,72256200,313.6066589355469,305.0,0.004023,255.1
2022-08-05,288.1700134277344,113172900,304.6066589355469,285.5433349609375,-0.066303,256.87
2022-08-08,290.42333984375,98994000,305.20001220703125,289.086669921875,0.007819,258.36
2022-08-09,283.3333435058594,86244600,292.39666748046875,279.35333251953125,-0.024413,259.64
2022-08-10,294.3566589355469,94918800,297.510009765625,283.3699951171875,0.038906,261.7
2022-08-11,286.6300048828125,70155000,298.2366638183594,285.8333435058594,-0.026249,263.64
2022-08-12,300.0299987792969,79657200,300.1600036621094,285.0333251953125,0.04675,266.16
2022-08-15,309.32000732421875,89359200,313.1333312988281,301.2300109863281,0.030964,268.89
2022-08-16,306.5633239746094,88136400,314.6666564941406,302.8833312988281,-0.008912,271.34
2022-08-17,303.9966735839844,68766000,309.65667724609375,300.0333251953125,-0.008372,273.75
2022-08-18,302.8699951171875,47500500,306.5,301.85333251953125,-0.003706,275.7
2022-08-19,296.6666564941406,61395300,300.3599853515625,292.5,-0.020482,277.23
2022-08-22,289.913330078125,55843200,292.3999938964844,286.2966613769531,-0.022764,279.08
2022-08-23,296.4533386230469,63984900,298.82666015625,287.92333984375,0.022558,281.19
2022-08-24,297.0966796875,57259800,303.64666748046875,296.5,0.00217,283.19
2022-08-25,296.07000732421875,53230000,302.9599914550781,291.6000061035156,-0.003456,285.12
2022-08-26,288.0899963378906,57163900,302.0,287.4700012207031,-0.026953,286.72
2022-08-29,284.82000732421875,41864700,287.739990234375,280.70001220703125,-0.011351,288.19
2022-08-30,277.70001220703125,50541800,288.4800109863281,272.6499938964844,-0.024998,289.27
2022-08-31,275.6099853515625,52107300,281.25,271.80999755859375,-0.007526,290.2
2022-09-01,277.1600036621094,54287000,277.5799865722656,266.1499938964844,0.005624,290.39
2022-09-02,270.2099914550781,50890100,282.3500061035156,269.0799865722656,-0.025076,290.32
2022-09-06,274.4200134277344,55860000,275.989990234375,265.739990234375,0.015581,290.52
2022-09-07,283.70001220703125,50028900,283.8399963378906,272.2699890136719,0.033817,291.35
2022-09-08,289.260009765625,53713100,289.5,279.760009765625,0.019598,291.83
2022-09-09,299.67999267578125,54338100,299.8500061035156,291.25,0.036023,292.45
2022-09-12,304.4200134277344,48674600,305.489990234375,300.3999938964844,0.015817,292.7
2022-09-13,292.1300048828125,68229600,297.3999938964844,290.3999938964844,-0.040372,292.52
2022-09-14,302.6099853515625,72628700,306.0,291.6400146484375,0.035874,292.59
2022-09-15,303.75,64795500,309.1199951171875,300.7200012207031,0.003767,292.47
2022-09-16,303.3500061035156,87087800,303.7099914550781,295.6000061035156,-0.001317,292.29
2022-09-19,309.07000732421875,60231200,309.8399963378906,297.79998779296875,0.018856,292.99
2022-09-20,308.7300109863281,61642800,313.3299865722656,305.5799865722656,-0.0011,293.6
