Date,close,volume,high,low,daily_return,30d_ma
2021-10-12,1467.7193603515625,7439300,1471.072583282753,1447.5563252906663,-0.00343,1480.23
2021-10-13,1488.6661376953125,7104171,1492.5420290685638,1463.277374662343,0.014272,1480.31
2021-10-14,1494.37109375,19655776,1553.4665576738048,1479.085483572147,0.003832,1481.41
2021-10-18,1560.9134521484375,13438109,1566.8795927579404,1515.4922131177411,0.044529,1484.4
2021-10-19,1587.0426025390625,10324260,1597.799091923905,1552.3343687944996,0.01674,1487.93
2021-10-20,1569.7972412109375,5876115,1609.5571565198998,1562.5682333583247,-0.010866,1490.02
2021-10-21,1527.3809814453125,8779629,1579.9441517799685,1521.4583257794832,-0.02702,1491.39
2021-10-22,1497.8985595703125,7369809,1535.6986813056806,1486.7500689564513,-0.019303,1492.16
2021-10-25,1487.229248046875,5905209,1506.564796489911,1469.5048712675496,-0.007123,1492.62
2021-10-26,1497.0264892578125,5871709,1517.1485436893581,1490.1727607226414,0.006588,1493.4
2021-10-27,1519.21337890625,5090259,1523.782638320306,1494.785823536902,0.014821,1495.09
2021-10-28,1497.202392578125,5329972,1515.5230879740864,1486.789920282188,-0.014488,1495.31
2021-10-29,1465.4375,5875091,1504.8467856229756,1459.5503108556832,-0.021216,1494.73
2021-11-01,1493.8193359375,3636806,1500.1018935472132,1472.6867651673283,0.019367,1495.43
2021-11-02,1491.93017578125,3471772,1499.4429230262488,1481.7812470277015,-0.001265,1496.15
2021-11-03,1495.9720458984375,3530713,1509.1084388738689,1492.896626127134,0.002709,1496.13
2021-11-04,1501.419921875,483407,1508.713103252184,1498.1688066656807,0.003642,1496.33
2021-11-08,1526.726318359375,5245903,1529.80173828125,1496.4114648437499,0.016855,1496.63
2021-11-09,1531.1197509765625,4016134,1537.7099364183555,1516.621343004618,0.002878,1496.46
2021-11-10,1529.0548095703125,4780368,1538.5446120128352,1513.0625622726295,-0.001349,1497.46
2021-11-11,1523.035888671875,4731349,1528.703405453859,1501.6836441561402,-0.003936,1499.25
2021-11-12,1564.24658203125,5069009,1566.575135983444,1527.2098207220727,0.027058,1502.26
2021-11-15,1570.353271484375,4354074,1581.6444339073435,1560.1164957791602,0.003904,1505.97
2021-11-16,1574.8785400390625,6034233,1589.5086651188797,1561.4345195600592,0.002882,1510.12
2021-11-17,1570.6168212890625,4732492,1583.4018234229952,1564.6856546363958,-0.002706,1513.74
2021-11-18,1563.5435791015625,4326924,1572.3743637688792,1545.6182521663638,-0.004503,1516.71
2021-11-22,1545.9697265625,6621839,1568.815703789317,1538.7205222501445,-0.01124,1519.65
2021-11-23,1526.1990966796875,8436160,1535.293531113381,1502.5622768372482,-0.012788,1521.43
2021-11-24,1490.2606201171875,7333061,1529.3623875671963,1483.2310888902196,-0.023548,1521.06
2021-11-25,1513.4580078125,4476260,1516.7969705965193,1491.0952485220696,0.015566,1522.42
2021-11-26,1486.438232421875,4494181,1509.8992483843338,1479.7162221928609,-0.017853,1523.04
2021-11-29,1490.5682373046875,3942776,1504.3197801115232,1466.667872488146,0.002778,1523.1
2021-11-30,1504.8909912109375,14808963,1520.048419306774,1493.8194999672771,0.009609,1523.45
2021-12-01,1506.8677978515625,5193264,1530.5924639911489,1505.198262855981,0.001314,1521.65
2021-12-02,1536.172119140625,5559574,1538.1491746350146,1503.7483875802125,0.019447,1519.96
2021-12-03,1525.0130615234375,6754012,1569.9141753027272,1522.3769870479941,-0.007264,1518.46
2021-12-06,1489.6456298828125,3991449,1523.6069679725288,1486.3065595311832,-0.023192,1517.21
2021-12-07,1504.0123291015625,4202122,1515.6549914895222,1488.50340265687,0.009644,1517.41
2021-12-08,1540.653564453125,3029169,1546.3211884129332,1522.4207176698017,0.024362,1519.19
2021-12-09,1549.5281982421875,2082171,1554.7564760644466,1530.6803119329384,0.00576,1520.94
2021-12-10,1545.8377685546875,1823469,1549.7918796579963,1534.1951080838337,-0.002382,1521.83
2021-12-13,1533.0089111328125,4040584,1556.4699276693766,1527.8685881008832,-0.008299,1523.02
2021-12-14,1539.59912109375,4768144,1549.1329011030184,1502.8697785484514,0.004299,1525.49
2021-12-15,1523.82666015625,3053149,1535.908667518198,1512.4036713776811,-0.010245,1526.49
2021-12-16,1556.6895751953125,4481031,1561.9617232986577,1544.7393942801555,0.021566,1528.65
2021-12-17,1599.9652099609375,18887243,1618.549554473689,1587.5756827064808,0.0278,1532.12
2021-12-20,1580.6781005859375,5773891,1607.69786318161,1570.485301026665,-0.012055,1534.76
2021-12-21,1591.8372802734375,5353584,1615.0347541246067,1582.523173111217,0.00706,1536.93
2021-12-22,1603.34814453125,4156428,1607.2583855937914,1592.496327262333,0.007231,1539.34
2021-12-23,1632.257080078125,4112933,1635.771845585297,1605.3691454006876,0.01803,1542.78
2021-12-24,1637.44140625,3780347,1648.2053757839751,1629.0938380399784,0.003176,1546.59
2021-12-27,1639.77001953125,2647733,1647.1070714566104,1621.2296519691486,0.001422,1549.11
2021-12-28,1658.9693603515625,3340933,1665.9110438520706,1650.5339443784728,0.011709,1552.06
2021-12-29,1656.816650390625,3236635,1664.0658546078334,1648.7766024427483,-0.001298,1554.8
2021-12-30,1663.23095703125,4584738,1678.1248402781916,1646.9751665027095,0.003871,1557.88
2021-12-31,1658.749755859375,4619420,1668.0638636147924,1644.6028452130947,-0.002694,1561.06
2022-01-03,1668.1514892578125,3329616,1681.8591596242486,1658.7495350628487,0.005668,1565.13
2022-01-04,1668.7669677734375,3921999,1675.3571539606305,1650.1826212731244,0.000369,1569.88
2022-01-05,1620.8780517578125,6995719,1672.0618238908942,1616.792115448411,-0.028697,1574.24
2022-01-06,1597.285400390625,6449205,1606.2480104983958,1581.6446492872608,-0.014555,1577.03
2022-01-07,1594.209716796875,4834389,1613.277275679743,1587.6195318472028,-0.001926,1580.62
2022-01-10,1626.238037109375,7857560,1643.0649981325935,1593.0674382165591,0.02009,1585.14
2022-01-11,1630.4998779296875,5142287,1643.1530566094832,1625.7110523005758,0.002621,1589.33
2022-01-12,1649.69921875,5362535,1659.8481478952956,1634.3660958630228,0.011775,1594.09
2022-01-13,1666.7017822265625,14277630,1680.4971934061439,1639.9455664762318,0.010306,1598.44
2022-01-14,1695.30322265625,7688506,1698.5104677026313,1652.8185151312207,0.017161,1604.12
2022-01-17,1704.2220458984375,5262464,1716.8752240721528,1696.3138229476326,0.005261,1611.27
2022-01-18,1687.7464599609375,3690315,1709.0547258227377,1679.5745872616628,-0.009668,1617.4
2022-01-19,1640.560791015625,5747770,1683.5726913474412,1636.8702228464153,-0.027958,1620.73
2022-01-20,1602.469482421875,5533463,1623.8217266018507,1595.2642557606387,-0.023218,1622.49
2022-01-21,1569.0792236328125,8252758,1588.6740851767383,1560.5559597753802,-0.020837,1623.27
2022-01-24,1526.111328125,7116712,1554.0976288940496,1518.378800587523,-0.027384,1623.04
2022-01-25,1513.2384033203125,9137653,1528.923023226851,1494.214713216816,-0.008435,1622.16
2022-01-27,1474.9715576171875,11231734,1502.2988423181387,1463.0213744494893,-0.025288,1620.53
2022-01-28,1481.6494140625,10998502,1517.9833897106614,1475.7622245146904,0.004527,1618.03
2022-01-31,1525.583984375,8788872,1537.2706230423364,1507.2632899140617,0.029652,1615.55
2022-02-01,1557.0850830078125,5119935,1564.0706364850143,1524.2658745729877,0.020649,1614.76
2022-02-02,1570.3094482421875,4253717,1575.3180537987653,1557.0412289736769,0.008493,1614.04
2022-02-03,1527.6490478515625,3832922,1563.1920737397209,1523.6509588896436,-0.027167,1611.52
2022-02-04,1529.8895263671875,4700077,1541.180689045186,1502.694071308099,0.001467,1608.11
2022-02-07,1506.955810546875,4310209,1521.8935649371356,1489.733479878767,-0.01499,1603.76
2022-02-08,1508.9769287109375,6053401,1515.7428102343724,1490.2607571927513,0.001341,1599.4
2022-02-09,1526.5506591796875,3867244,1531.5591574092173,1515.7427117216866,0.011646,1594.99
2022-02-10,1554.93212890625,4334630,1558.7105444639826,1536.611436448764,0.018592,1591.59
2022-02-11,1512.5355224609375,7551371,1534.1513109136818,1505.1984702260409,-0.027266,1586.57
2022-02-14,1478.134765625,7459637,1510.0752867515978,1474.6639771818056,-0.022744,1580.55
2022-02-15,1527.385498046875,4669915,1534.8543757879354,1485.384001492288,0.03332,1575.85
2022-02-16,1523.035888671875,5350642,1542.4988179107663,1517.3682646277543,-0.002848,1571.0
2022-02-17,1515.5670166015625,3937950,1536.8313062358195,1511.6129051790003,-0.004904,1567.49
2022-02-18,1499.882080078125,5602215,1513.5457727749333,1496.8506379808991,-0.010349,1564.24
2022-02-21,1520.7510986328125,5120890,1526.550547436766,1486.3064401172699,0.013914,1561.79
2022-02-22,1523.95849609375,8878515,1538.5887302005694,1485.911220635109,0.002109,1558.38
2022-02-23,1531.4273681640625,5478811,1544.9592379110045,1523.1237768881938,0.004901,1555.08
2022-02-24,1474.5760498046875,13592379,1506.9118301831932,1467.8540388895212,-0.037123,1549.24
2022-02-25,1489.030517578125,9737281,1518.5106587861058,1473.565569428914,0.009802,1543.32
2022-02-28,1507.4830322265625,15076542,1518.4228051512885,1463.0212662482625,0.012392,1537.06
2022-03-02,1496.2357177734375,6771489,1506.4285162813565,1485.8671166330619,-0.007461,1530.13
2022-03-03,1512.09619140625,7344147,1523.563157969651,1498.6522763017938,0.0106,1524.27
2022-03-04,1514.2489013671875,9074499,1525.408239012716,1477.0802130071288,0.001424,1520.06
2022-03-07,1528.7911376953125,9742588,1538.5885677889987,1490.2605431011661,0.009604,1517.6
2022-03-08,1562.4891357421875,10984500,1581.6446527750986,1509.9873201847918,0.022042,1517.38
2022-03-09,1593.375,10193515,1609.411117760778,1573.7362690166242,0.019767,1519.63
2022-03-10,1604.4027099609375,6547182,1620.9660220308197,1590.6071900970094,0.006921,1522.67
2022-03-11,1600.9757080078125,4758657,1609.2354285026502,1591.310102745416,-0.002136,1526.87
2022-03-14,1661.341796875,10289724,1665.1202128221414,1609.367286068122,0.037706,1532.86
2022-03-15,1616.1771240234375,7140443,1659.2768725454414,1608.0052511537049,-0.027186,1535.87
2022-03-16,1660.1995849609375,5233979,1664.1975665515567,1624.7004302568198,0.027239,1539.31
2022-03-17,1629.62109375,17731459,1689.9872589454178,1610.6853579171534,-0.018419,1541.29
2022-03-21,1628.25927734375,8362085,1658.0029622596096,1617.758849881559,-0.000836,1544.64
2022-03-22,1658.442138671875,5709382,1660.7267148165508,1615.9134542580089,0.018537,1548.93
2022-03-23,1645.26171875,6192824,1669.5135787574188,1631.7298503960667,-0.007947,1553.54
2022-03-24,1657.8271484375,3784303,1664.7688324815458,1630.9831884689734,0.007637,1558.5
2022-03-25,1648.9083251953125,3438588,1664.2414466217965,1632.6085574568626,-0.00538,1562.58
2022-03-28,1646.5799560546875,4008555,1652.7307963034818,1627.907762442276,-0.001412,1565.63
2022-03-29,1657.212158203125,3917785,1660.1997307360898,1634.8495025786779,0.006457,1570.46
2022-03-30,1672.9844970703125,7795839,1686.2088459320603,1665.1202517150882,0.009517,1576.95
2022-03-31,1675.5328369140625,5399145,1680.9368109998677,1664.4173681750951,0.001523,1581.89
2022-04-01,1672.633056640625,6171518,1678.5642235880214,1650.4460988003643,-0.001731,1586.88
2022-04-04,1654.5318603515625,7364074,1663.362751461479,1645.788924187718,-0.010822,1591.51
2022-04-05,1635.33251953125,5472024,1660.3752240705198,1631.8617314560988,-0.011604,1596.02
2022-04-06,1606.9947509765625,5407453,1632.169281125761,1601.107561481124,-0.017328,1598.9
2022-04-07,1591.3099365234375,5797544,1606.3795136972185,1588.2784944581006,-0.00976,1601.14
2022-04-08,1594.4732666015625,5131446,1615.034665184189,1588.6739252736745,0.001988,1603.24
2022-04-11,1552.2523193359375,8248407,1593.946182924903,1548.7375537727073,-0.02648,1605.83
2022-04-12,1531.0758056640625,6456184,1544.300154299906,1518.1590848316712,-0.013642,1607.23
2022-04-13,1536.435791015625,6257693,1544.3000356322013,1521.8934063812078,0.003501,1608.2
2022-04-18,1424.7103271484375,30523965,1449.8408809660887,1397.1193943855035,-0.072717,1605.82
2022-04-19,1372.5159912109375,17044923,1438.110326839995,1361.9716942234015,-0.036635,1601.16
2022-04-20,1395.0982666015625,10678747,1402.6550983089535,1373.3946323351558,0.016453,1597.19
2022-04-21,1422.4256591796875,7766514,1429.8065810155888,1396.4602858072528,0.019588,1593.65
2022-04-22,1393.121337890625,8134245,1415.3082973438313,1390.4413932842554,-0.020602,1588.0
2022-04-25,1371.7249755859375,7000570,1382.0057282177281,1365.5741364473374,-0.015359,1580.61
2022-04-26,1389.2110595703125,5345435,1398.8766646653621,1376.5140121457584,0.012748,1573.44
2022-04-27,1364.43212890625,8819356,1381.9619804602605,1362.279270492614,-0.017837,1565.55
2022-04-28,1390.6173095703125,9245177,1407.488252706602,1368.5181943006041,0.019191,1556.53
2022-04-29,1377.3927001953125,9831395,1403.5337684574995,1371.4615334467492,-0.00951,1548.57
2022-05-02,1354.0633544921875,7072627,1364.387977733773,1345.2764410950936,-0.016937,1538.37
2022-05-04,1349.2745361328125,6220959,1379.5454100276122,1344.5295814229673,-0.003537,1529.02
2022-05-05,1392.857666015625,6144870,1396.5921043901596,1368.5178503702025,0.032301,1521.17
2022-05-06,1355.68896484375,6171472,1372.3841009487683,1348.8352364842315,-0.026685,1511.08
2022-05-09,1379.8529052734375,6832202,1394.3074419742286,1337.5000261747937,0.017824,1502.24
2022-05-10,1364.607666015625,6212545,1378.7985527649935,1358.5008040403675,-0.011048,1492.46
2022-05-11,1341.5419921875,7846080,1361.927588201104,1328.2297970447912,-0.016903,1482.22
2022-05-12,1325.7696533203125,7034979,1342.201139918884,1321.8155419424827,-0.011757,1471.52
2022-05-13,1321.9031982421875,6723761,1343.7386553481426,1316.3674002098628,-0.002916,1460.35
2022-05-16,1308.459228515625,6145331,1328.449456127453,1299.276947088888,-0.01017,1448.19
2022-05-17,1334.248779296875,6516378,1340.0042502931472,1301.2539849010288,0.01971,1436.82
2022-05-18,1326.1209716796875,6594126,1361.70797213733,1322.694161149026,-0.006092,1425.27
2022-05-19,1254.0245361328125,16561140,1304.593165199384,1245.6769672791786,-0.054366,1411.92
2022-05-20,1278.6279296875,10488908,1288.8207294119443,1271.20292231775,0.01962,1400.03
2022-05-23,1290.2706298828125,5887569,1307.4929619615978,1274.1466621873956,0.009106,1389.47
2022-05-24,1266.1943359375,5693167,1291.2810188777573,1261.1418602736273,-0.01866,1378.63
2022-05-25,1239.3502197265625,9630092,1267.5123214901744,1229.5089191300704,-0.021201,1366.8
2022-05-26,1251.2125244140625,13040065,1256.528650069207,1236.3627261774936,0.009571,1356.76
2022-05-27,1284.0755615234375,8284860,1289.0401890208304,1263.030946945637,0.026265,1348.53
2022-05-30,1341.586181640625,10904213,1344.397951444672,1304.856835225711,0.044788,1342.03
2022-05-31,1335.1925048828125,16033857,1347.9796856356543,1321.4729921530693,-0.004766,1339.05
2022-06-01,1312.9482421875,8738508,1345.0936959690998,1307.220595475762,-0.01666,1337.06
2022-06-02,1339.099609375,7205840,1344.2943706627866,1310.3284820297667,0.019918,1335.2
2022-06-03,1351.26513671875,9395707,1380.835483354974,1347.9795908249841,0.009085,1332.82
2022-06-06,1358.679931640625,6624883,1364.4962472875359,1325.779597532186,0.005487,1331.68
2022-06-07,1337.9451904296875,4904592,1349.622374002398,1334.304423990545,-0.015261,1330.55
2022-06-08,1331.9957275390625,4697608,1349.9332266440192,1324.891750325521,-0.004447,1328.64
2022-06-09,1345.315673828125,4361061,1347.0472249005495,1315.5677694893513,0.01,1328.01
2022-06-10,1311.3944091796875,6516436,1326.6234756124913,1308.5527528822759,-0.025214,1325.37
2022-06-13,1264.9520263671875,6987685,1281.9127514082513,1253.5856187134593,-0.035415,1321.62
2022-06-14,1279.2042236328125,6090247,1286.618977493986,1245.9931115070253,0.011267,1319.12
2022-06-15,1262.909423828125,4651958,1284.3990185434857,1259.9346552426048,-0.012738,1316.24
2022-06-16,1240.70947265625,6641772,1282.0457799508679,1236.0919312149667,-0.017578,1311.17
2022-06-17,1231.9185791015625,9692047,1240.4876655034718,1214.0254135488024,-0.007085,1307.05
2022-06-20,1255.7611083984375,4595194,1263.0426411881947,1227.2119802322318,0.019354,1302.91
2022-06-21,1287.507080078125,6270787,1292.9238409740165,1263.3979359517734,0.02528,1300.34
2022-06-22,1276.273681640625,6253366,1296.1203928082316,1274.2756884009718,-0.008725,1298.16
2022-06-23,1289.7716064453125,6254281,1294.700034710345,1272.5001027022802,0.010576,1296.96
2022-06-24,1279.6927490234375,6114340,1303.1358968889983,1268.8592264937179,-0.007814,1295.56
2022-06-27,1309.4403076171875,4511097,1317.7875007978114,1301.0487796269945,0.023246,1295.59
2022-06-28,1314.3687744140625,4412178,1321.5615283971508,1290.2596343094642,0.003764,1294.93
2022-06-29,1299.3619384765625,5060038,1311.5719003108716,1293.811955824604,-0.011418,1294.03
2022-06-30,1298.1629638671875,9165177,1316.0116836459267,1292.0357622839565,-0.000923,1295.51
2022-07-01,1313.7030029296875,4651635,1318.675765280758,1280.802665224558,0.011971,1296.68
2022-07-04,1321.3397216796875,4800224,1325.1137094600226,1298.2517964352844,0.005813,1297.71
2022-07-05,1310.639404296875,7379669,1340.8313086434368,1307.1318587687915,-0.008098,1299.19
2022-07-06,1324.5809326171875,5209162,1331.9956869281368,1305.3557731895742,0.010637,1302.03
2022-07-07,1330.8411865234375,3323472,1344.3831420553722,1328.1771952712536,0.004726,1304.69
2022-07-08,1344.8271484375,3652582,1347.0471411605954,1331.9511906435466,0.010509,1306.71
2022-07-11,1308.153076171875,4702638,1331.9070008962192,1302.1590951666665,-0.02727,1305.6
2022-07-12,1277.4727783203125,4710356,1304.1126949058805,1275.164007229183,-0.023453,1303.67
2022-07-13,1282.6673583984375,5264025,1296.475756562151,1277.4725970808702,0.004066,1302.67
2022-07-14,1268.8145751953125,6157606,1290.215282622801,1255.627840557895,-0.0108,1300.32
2022-07-15,1270.1466064453125,5620018,1284.043782478867,1252.6531072631665,0.00105,1297.62
2022-07-18,1323.02685546875,5835171,1326.3124012665216,1285.8641997914458,0.041633,1296.43
2022-07-19,1317.9210205078125,3418540,1320.3185695057068,1305.4446169198009,-0.003859,1295.76
2022-07-20,1345.58203125,5079392,1354.9060006770792,1331.9956324398804,0.020988,1296.22
2022-07-21,1361.210693359375,5008061,1363.4750207876066,1334.7483380319422,0.011615,1296.75
2022-07-22,1337.5902099609375,7020642,1367.515671889144,1325.0250280493503,-0.017353,1297.62
2022-07-25,1335.1925048828125,7859626,1347.224909731089,1314.3245716730378,-0.001793,1299.96
2022-07-26,1288.6170654296875,7268273,1329.0209351127858,1283.1558613643324,-0.034883,1300.27
2022-07-27,1306.2880859375,4517285,1308.019636802142,1283.1557197414088,0.013713,1301.72
2022-07-28,1347.4468994140625,6636841,1353.7072142935083,1322.9825345301238,0.031508,1305.28
2022-07-29,1376.1290283203125,7009465,1381.4570107879367,1356.8595350883038,0.021286,1310.08
2022-08-01,1377.3280029296875,2983249,1388.8275224964943,1365.6508188965988,0.000871,1314.14
2022-08-02,1370.71240234375,4374635,1373.731614384653,1357.170445576222,-0.004803,1316.91
2022-08-03,1390.692138671875,6011955,1394.1553487975477,1367.4266596498978,0.014576,1320.72
2022-08-04,1420.7066650390625,7402209,1424.214210429917,1398.5510710597634,0.021582,1325.09
2022-08-05,1435.5806884765625,5361971,1443.6169980608536,1422.8379503946153,0.010469,1330.28
2022-08-08,1438.0224609375,3763409,1440.331231614356,1417.2433080496378,0.001701,1334.57
2022-08-10,1422.970947265625,4423829,1439.6208933320956,1410.2282102223699,-0.010467,1338.19
2022-08-11,1438.51123046875,3462090,1448.634421704,1435.0036843767025,0.010921,1342.83
2022-08-12,1415.5562744140625,3562286,1433.2274398690179,1412.0487289334715,-0.015957,1346.74
2022-08-16,1417.6429443359375,3004430,1428.7873514369574,1412.8921814722432,0.001474,1350.21
2022-08-17,1426.345458984375,4067324,1431.4514427285992,1407.475519060068,0.006139,1353.71
2022-08-18,1405.655029296875,4635706,1419.1969856808453,1397.7074982537147,-0.014506,1356.87
